direction,open_time,entry_price,initial_stop_loss,stop_loss,tp1,tp2,tp3,risk_percent,score,reasons,nearest_high_above,nearest_high_below,nearest_low_above,nearest_low_below,breakeven_active,breakeven_time,tp1_hit,tp1_time,tp2_hit,tp2_time,tp3_hit,tp3_time,max_profit_lock_level,candles_in_trade,close_time,close_price,close_reason,rr,result_percent,balance_before,balance_after
BUY,2025-01-31 09:30:00+00:00,2799.84,2790.53,2790.53,2809.15,2818.46,2827.77,1.0,85,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'M15 bullish timing']",SWING_HIGH price=2798.45 zone=(2798.45-2798.45) touches=1 strength=1,SWING_HIGH price=2786.10 zone=(2786.10-2786.10) touches=1 strength=1,None,SWING_LOW price=2790.53 zone=(2790.53-2790.53) touches=1 strength=1,False,,False,,False,,False,,0,6,2025-01-31 11:00:00+00:00,2794.85,EXIT SIGNAL,-0.5359828141783315,-0.5359828141783315,2352.0712438345686,2339.4645461903847
BUY,2025-01-31 11:15:00+00:00,2794.85,2790.53,2790.53,2799.1699999999996,2803.4899999999993,2807.809999999999,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=2798.45 zone=(2798.45-2798.45) touches=1 strength=1,SWING_HIGH price=2786.10 zone=(2786.10-2786.10) touches=1 strength=1,None,SWING_LOW price=2790.53 zone=(2790.53-2790.53) touches=1 strength=1,False,,False,,False,,False,,0,3,2025-01-31 12:00:00+00:00,2792.96,EXIT SIGNAL,-0.4375,-0.4375,2339.4645461903847,2329.2293888008016
BUY,2025-01-31 12:15:00+00:00,2792.96,2790.53,2797.8199999999997,2795.39,2797.8199999999997,2800.2499999999995,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=2798.45 zone=(2798.45-2798.45) touches=1 strength=1,SWING_HIGH price=2786.10 zone=(2786.10-2786.10) touches=1 strength=1,None,SWING_LOW price=2790.53 zone=(2790.53-2790.53) touches=1 strength=1,True,2025-01-31 13:15:00+00:00,True,2025-01-31 13:15:00+00:00,True,2025-01-31 13:30:00+00:00,True,2025-01-31 13:45:00+00:00,2,33,2025-01-31 20:30:00+00:00,2797.8199999999997,PROFIT LOCK TP2,2.0,2.0,2329.2293888008016,2375.813976576818
BUY,2025-01-31 20:45:00+00:00,2802.28,2791.16,2791.16,2813.4000000000005,2824.520000000001,2835.6400000000012,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=2799.74 zone=(2799.74-2799.74) touches=1 strength=1,SWING_HIGH price=2798.45 zone=(2798.45-2798.45) touches=1 strength=1,None,SWING_LOW price=2791.16 zone=(2791.16-2791.16) touches=1 strength=1,False,,False,,False,,False,,0,3,2025-01-31 21:30:00+00:00,2796.85,EXIT SIGNAL,-0.4883093525179966,-0.4883093525179966,2375.813976576818,2364.2126547307635
BUY,2025-01-31 22:15:00+00:00,2797.43,2791.16,2791.16,2803.7,2809.97,2816.24,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=2801.30 zone=(2801.30-2801.30) touches=1 strength=1,SWING_HIGH price=2799.74 zone=(2799.74-2799.74) touches=1 strength=1,None,SWING_LOW price=2791.16 zone=(2791.16-2791.16) touches=1 strength=1,False,,False,,False,,False,,0,3,2025-01-31 23:00:00+00:00,2801.9,EXIT SIGNAL,0.712918660287124,0.712918660287124,2364.2126547307635,2381.0675679152087
BUY,2025-01-31 23:15:00+00:00,2801.9,2791.16,2791.16,2812.6400000000003,2823.3800000000006,2834.120000000001,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=2801.30 zone=(2801.30-2801.30) touches=1 strength=1,SWING_HIGH price=2799.74 zone=(2799.74-2799.74) touches=1 strength=1,None,SWING_LOW price=2791.16 zone=(2791.16-2791.16) touches=1 strength=1,False,,False,,False,,False,,0,4,2025-02-03 01:15:00+00:00,2791.16,STOP LOSS,-1.0,-1.0,2381.0675679152087,2357.2568922360565
BUY,2025-02-03 01:30:00+00:00,2792.3,2791.16,2791.16,2793.4400000000005,2794.580000000001,2795.720000000001,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=2798.45 zone=(2798.45-2798.45) touches=1 strength=1,SWING_HIGH price=2786.10 zone=(2786.10-2786.10) touches=1 strength=1,None,SWING_LOW price=2791.16 zone=(2791.16-2791.16) touches=1 strength=1,False,,False,,False,,False,,0,1,2025-02-03 01:45:00+00:00,2791.16,STOP LOSS,-1.0,-1.0,2357.2568922360565,2333.684323313696
BUY,2025-02-03 02:00:00+00:00,2793.14,2791.16,2791.16,2795.12,2797.1,2799.08,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=2798.45 zone=(2798.45-2798.45) touches=1 strength=1,SWING_HIGH price=2786.10 zone=(2786.10-2786.10) touches=1 strength=1,None,SWING_LOW price=2791.16 zone=(2791.16-2791.16) touches=1 strength=1,False,,False,,False,,False,,0,1,2025-02-03 02:15:00+00:00,2791.16,STOP LOSS,-1.0,-1.0,2333.684323313696,2310.347480080559
BUY,2025-02-03 02:30:00+00:00,2794.17,2791.16,2791.16,2797.1800000000003,2800.1900000000005,2803.2000000000007,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=2798.45 zone=(2798.45-2798.45) touches=1 strength=1,SWING_HIGH price=2786.10 zone=(2786.10-2786.10) touches=1 strength=1,None,SWING_LOW price=2791.16 zone=(2791.16-2791.16) touches=1 strength=1,False,,False,,False,,False,,0,1,2025-02-03 02:45:00+00:00,2791.16,STOP LOSS,-1.0,-1.0,2310.347480080559,2287.2440052797533
BUY,2025-02-03 03:00:00+00:00,2792.32,2791.16,2791.16,2793.4800000000005,2794.640000000001,2795.800000000001,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=2798.45 zone=(2798.45-2798.45) touches=1 strength=1,SWING_HIGH price=2786.10 zone=(2786.10-2786.10) touches=1 strength=1,None,SWING_LOW price=2791.16 zone=(2791.16-2791.16) touches=1 strength=1,False,,False,,False,,False,,0,1,2025-02-03 03:15:00+00:00,2791.16,STOP LOSS,-1.0,-1.0,2287.2440052797533,2264.3715652269557
BUY,2025-02-03 09:15:00+00:00,2788.54,2772.3,2804.7799999999997,2804.7799999999997,2821.0199999999995,2837.2599999999993,1.0,90,"['H4 bullish context', 'H1 bullish trend', 'M15 bullish timing', 'Distance filter OK']",SWING_HIGH price=2798.45 zone=(2798.45-2798.45) touches=1 strength=1,SWING_HIGH price=2786.10 zone=(2786.10-2786.10) touches=1 strength=1,SWING_LOW price=2790.53 zone=(2790.53-2790.53) touches=1 strength=1,SWING_LOW price=2772.30 zone=(2772.30-2772.30) touches=1 strength=1,True,2025-02-03 14:30:00+00:00,True,2025-02-03 14:30:00+00:00,True,2025-02-03 16:45:00+00:00,False,,1,86,2025-02-04 07:45:00+00:00,2815.9,EXIT SIGNAL,1.6847290640394395,1.6847290640394395,2264.3715652269557,2302.5200911041793
BUY,2025-02-04 08:30:00+00:00,2812.23,2811.55,2812.91,2812.91,2813.5899999999997,2814.2699999999995,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=2817.20 zone=(2817.20-2817.20) touches=1 strength=1,SWING_HIGH price=2804.27 zone=(2804.27-2804.27) touches=1 strength=1,None,SWING_LOW price=2811.55 zone=(2811.55-2811.55) touches=1 strength=1,True,2025-02-04 08:45:00+00:00,True,2025-02-04 08:45:00+00:00,True,2025-02-04 08:45:00+00:00,False,,1,1,2025-02-04 08:45:00+00:00,2813.73,EXIT SIGNAL,2.2058823529417073,2.2058823529417073,2302.5200911041793,2353.3109754667835
BUY,2025-02-04 10:00:00+00:00,2812.8,2811.55,2815.3,2814.05,2815.3,2816.55,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=2817.20 zone=(2817.20-2817.20) touches=1 strength=1,SWING_HIGH price=2804.27 zone=(2804.27-2804.27) touches=1 strength=1,None,SWING_LOW price=2811.55 zone=(2811.55-2811.55) touches=1 strength=1,True,2025-02-04 10:15:00+00:00,True,2025-02-04 10:15:00+00:00,True,2025-02-04 10:15:00+00:00,True,2025-02-04 10:15:00+00:00,2,1,2025-02-04 10:15:00+00:00,2817.17,EXIT SIGNAL,3.4959999999999125,3.4959999999999125,2353.3109754667835,2435.5827271691005
BUY,2025-02-04 10:45:00+00:00,2812.78,2811.55,2815.2400000000002,2814.01,2815.2400000000002,2816.4700000000003,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=2817.20 zone=(2817.20-2817.20) touches=1 strength=1,SWING_HIGH price=2804.27 zone=(2804.27-2804.27) touches=1 strength=1,None,SWING_LOW price=2811.55 zone=(2811.55-2811.55) touches=1 strength=1,True,2025-02-04 11:00:00+00:00,True,2025-02-04 11:00:00+00:00,True,2025-02-04 11:00:00+00:00,True,2025-02-04 11:00:00+00:00,2,7,2025-02-04 12:30:00+00:00,2815.2400000000002,PROFIT LOCK TP2,2.0,2.0,2435.5827271691005,2484.2943817124824
BUY,2025-02-04 14:15:00+00:00,2816.98,2807.33,2836.28,2826.63,2836.28,2845.9300000000003,1.0,90,"['H4 bullish context', 'H1 bullish trend', 'M15 bullish timing', 'Distance filter OK']",SWING_HIGH price=2821.99 zone=(2821.99-2821.99) touches=1 strength=1,SWING_HIGH price=2817.20 zone=(2817.20-2817.20) touches=1 strength=1,None,SWING_LOW price=2811.55 zone=(2811.55-2811.55) touches=1 strength=1,True,2025-02-04 15:15:00+00:00,True,2025-02-04 15:15:00+00:00,True,2025-02-04 15:30:00+00:00,True,2025-02-05 02:30:00+00:00,2,118,2025-02-05 20:45:00+00:00,2865.7,EXIT SIGNAL,5.048704663212367,5.048704663212367,2484.2943817124824,2609.7190680099234
BUY,2025-02-05 21:00:00+00:00,2865.7,2858.79,2858.79,2872.6099999999997,2879.5199999999995,2886.4299999999994,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=2877.27 zone=(2877.27-2877.27) touches=1 strength=1,SWING_HIGH price=2845.58 zone=(2845.58-2845.58) touches=1 strength=1,None,SWING_LOW price=2858.79 zone=(2858.79-2858.79) touches=1 strength=1,False,,False,,False,,False,,0,4,2025-02-05 22:00:00+00:00,2863.97,EXIT SIGNAL,-0.2503617945007315,-0.2503617945007315,2609.7190680099234,2603.185328519826
BUY,2025-02-05 22:15:00+00:00,2863.97,2858.79,2858.79,2869.1499999999996,2874.3299999999995,2879.5099999999993,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=2877.27 zone=(2877.27-2877.27) touches=1 strength=1,SWING_HIGH price=2845.58 zone=(2845.58-2845.58) touches=1 strength=1,None,SWING_LOW price=2858.79 zone=(2858.79-2858.79) touches=1 strength=1,False,,False,,False,,False,,0,3,2025-02-05 23:00:00+00:00,2862.37,EXIT SIGNAL,-0.3088803088803011,-0.3088803088803011,2603.185328519826,2595.144601636367
BUY,2025-02-05 23:15:00+00:00,2862.37,2858.79,2862.37,2865.95,2869.5299999999997,2873.1099999999997,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=2877.27 zone=(2877.27-2877.27) touches=1 strength=1,SWING_HIGH price=2845.58 zone=(2845.58-2845.58) touches=1 strength=1,None,SWING_LOW price=2858.79 zone=(2858.79-2858.79) touches=1 strength=1,True,2025-02-05 23:45:00+00:00,True,2025-02-05 23:45:00+00:00,False,,False,,0,2,2025-02-05 23:45:00+00:00,2867.21,EXIT SIGNAL,1.351955307262638,1.351955307262638,2595.144601636367,2630.22979680933
BUY,2025-02-06 01:00:00+00:00,2867.21,2858.79,2858.79,2875.63,2884.05,2892.4700000000003,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=2877.27 zone=(2877.27-2877.27) touches=1 strength=1,SWING_HIGH price=2845.58 zone=(2845.58-2845.58) touches=1 strength=1,None,SWING_LOW price=2858.79 zone=(2858.79-2858.79) touches=1 strength=1,False,,False,,False,,False,,0,18,2025-02-06 05:30:00+00:00,2866.16,EXIT SIGNAL,-0.12470308788600627,-0.12470308788600627,2630.22979680933,2626.949819034211
BUY,2025-02-06 05:45:00+00:00,2866.16,2863.81,2868.5099999999998,2868.5099999999998,2870.8599999999997,2873.2099999999996,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=2877.27 zone=(2877.27-2877.27) touches=1 strength=1,SWING_HIGH price=2845.58 zone=(2845.58-2845.58) touches=1 strength=1,None,SWING_LOW price=2863.81 zone=(2863.81-2863.81) touches=1 strength=1,True,2025-02-06 06:00:00+00:00,True,2025-02-06 06:00:00+00:00,True,2025-02-06 06:00:00+00:00,False,,1,4,2025-02-06 06:45:00+00:00,2868.5099999999998,PROFIT LOCK TP1,1.0,1.0,2626.949819034211,2653.2193172245534
BUY,2025-02-06 13:45:00+00:00,2865.7,2849.03,2849.03,2882.3699999999994,2899.039999999999,2915.7099999999987,1.0,90,"['H4 bullish context', 'H1 bullish trend', 'M15 bullish timing', 'Distance filter OK']",SWING_HIGH price=2873.36 zone=(2873.36-2873.36) touches=1 strength=1,SWING_HIGH price=2845.58 zone=(2845.58-2845.58) touches=1 strength=1,None,SWING_LOW price=2863.81 zone=(2863.81-2863.81) touches=1 strength=1,False,,False,,False,,False,,0,9,2025-02-06 16:00:00+00:00,2854.73,EXIT SIGNAL,-0.6580683863227386,-0.6580683863227386,2653.2193172245534,2635.7593196780904
BUY,2025-02-06 22:15:00+00:00,2856.57,2834.11,2834.11,2879.03,2901.4900000000002,2923.9500000000003,1.0,90,"['H4 bullish context', 'H1 bullish trend', 'M15 bullish timing', 'Distance filter OK']",SWING_HIGH price=2870.26 zone=(2870.26-2870.26) touches=1 strength=1,SWING_HIGH price=2845.58 zone=(2845.58-2845.58) touches=1 strength=1,SWING_LOW price=2858.79 zone=(2858.79-2858.79) touches=1 strength=1,SWING_LOW price=2849.03 zone=(2849.03-2849.03) touches=1 strength=1,False,,False,,False,,False,,0,38,2025-02-07 08:45:00+00:00,2860.78,EXIT SIGNAL,0.18744434550311798,0.18744434550311798,2635.7593196780904,2640.699901483898
BUY,2025-02-07 10:15:00+00:00,2865.29,2859.11,2859.11,2871.47,2877.6499999999996,2883.8299999999995,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=2870.26 zone=(2870.26-2870.26) touches=1 strength=1,SWING_HIGH price=2845.58 zone=(2845.58-2845.58) touches=1 strength=1,None,SWING_LOW price=2863.81 zone=(2863.81-2863.81) touches=1 strength=1,False,,False,,False,,False,,0,19,2025-02-07 15:00:00+00:00,2861.66,EXIT SIGNAL,-0.5873786407767323,-0.5873786407767323,2640.699901483898,2625.188994295569
BUY,2025-02-07 15:15:00+00:00,2861.66,2859.11,2859.11,2864.2099999999996,2866.7599999999993,2869.309999999999,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=2870.26 zone=(2870.26-2870.26) touches=1 strength=1,SWING_HIGH price=2845.58 zone=(2845.58-2845.58) touches=1 strength=1,SWING_LOW price=2863.81 zone=(2863.81-2863.81) touches=1 strength=1,SWING_LOW price=2860.04 zone=(2860.04-2860.04) touches=1 strength=1,False,,False,,False,,False,,0,1,2025-02-07 15:30:00+00:00,2859.11,STOP LOSS,-1.0,-1.0,2625.188994295569,2598.9371043526135
BUY,2025-02-07 15:45:00+00:00,2863.05,2859.11,2859.11,2866.9900000000002,2870.9300000000003,2874.8700000000003,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=2870.26 zone=(2870.26-2870.26) touches=1 strength=1,SWING_HIGH price=2845.58 zone=(2845.58-2845.58) touches=1 strength=1,SWING_LOW price=2863.81 zone=(2863.81-2863.81) touches=1 strength=1,SWING_LOW price=2860.04 zone=(2860.04-2860.04) touches=1 strength=1,False,,False,,False,,False,,0,1,2025-02-07 16:00:00+00:00,2859.11,STOP LOSS,-1.0,-1.0,2598.9371043526135,2572.947733309087
BUY,2025-02-07 16:15:00+00:00,2864.84,2859.11,2876.3,2870.57,2876.3,2882.03,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=2877.27 zone=(2877.27-2877.27) touches=1 strength=1,SWING_HIGH price=2873.36 zone=(2873.36-2873.36) touches=1 strength=1,None,SWING_LOW price=2863.81 zone=(2863.81-2863.81) touches=1 strength=1,True,2025-02-07 16:30:00+00:00,True,2025-02-07 16:30:00+00:00,True,2025-02-07 16:30:00+00:00,True,2025-02-07 17:15:00+00:00,2,7,2025-02-07 18:00:00+00:00,2876.3,PROFIT LOCK TP2,2.0,2.0,2572.947733309087,2624.406687975269
BUY,2025-02-07 18:15:00+00:00,2871.6,2852.34,2852.34,2890.8599999999997,2910.1199999999994,2929.379999999999,1.0,90,"['H4 bullish context', 'H1 bullish trend', 'M15 bullish timing', 'Distance filter OK']",SWING_HIGH price=2870.26 zone=(2870.26-2870.26) touches=1 strength=1,SWING_HIGH price=2845.58 zone=(2845.58-2845.58) touches=1 strength=1,SWING_LOW price=2863.81 zone=(2863.81-2863.81) touches=1 strength=1,SWING_LOW price=2860.04 zone=(2860.04-2860.04) touches=1 strength=1,False,,False,,False,,False,,0,3,2025-02-07 19:00:00+00:00,2859.11,EXIT SIGNAL,-0.6484942886812012,-0.6484942886812012,2624.406687975269,2607.387560491982
BUY,2025-02-07 21:15:00+00:00,2862.22,2853.39,2853.39,2871.0499999999997,2879.8799999999997,2888.7099999999996,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=2870.26 zone=(2870.26-2870.26) touches=1 strength=1,SWING_HIGH price=2845.58 zone=(2845.58-2845.58) touches=1 strength=1,SWING_LOW price=2863.81 zone=(2863.81-2863.81) touches=1 strength=1,SWING_LOW price=2860.04 zone=(2860.04-2860.04) touches=1 strength=1,False,,False,,False,,False,,0,3,2025-02-07 22:00:00+00:00,2863.02,EXIT SIGNAL,0.09060022650058759,0.09060022650058759,2607.387560491982,2609.749859527536
BUY,2025-02-07 22:15:00+00:00,2863.02,2853.39,2853.39,2872.65,2882.28,2891.9100000000003,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=2870.26 zone=(2870.26-2870.26) touches=1 strength=1,SWING_HIGH price=2845.58 zone=(2845.58-2845.58) touches=1 strength=1,SWING_LOW price=2863.81 zone=(2863.81-2863.81) touches=1 strength=1,SWING_LOW price=2860.04 zone=(2860.04-2860.04) touches=1 strength=1,False,,False,,False,,False,,0,3,2025-02-07 23:00:00+00:00,2862.73,EXIT SIGNAL,-0.0301142263759045,-0.0301142263759045,2609.749859527536,2608.9639535469933
BUY,2025-02-07 23:15:00+00:00,2862.73,2853.39,2881.4100000000003,2872.07,2881.4100000000003,2890.7500000000005,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=2870.26 zone=(2870.26-2870.26) touches=1 strength=1,SWING_HIGH price=2845.58 zone=(2845.58-2845.58) touches=1 strength=1,SWING_LOW price=2863.81 zone=(2863.81-2863.81) touches=1 strength=1,SWING_LOW price=2860.04 zone=(2860.04-2860.04) touches=1 strength=1,True,2025-02-10 03:00:00+00:00,True,2025-02-10 03:00:00+00:00,True,2025-02-10 08:00:00+00:00,True,2025-02-10 08:45:00+00:00,2,129,2025-02-11 09:30:00+00:00,2910.41,EXIT SIGNAL,5.104925053533093,5.104925053533093,2608.9639535469933,2742.149608049261
BUY,2025-02-11 09:45:00+00:00,2910.41,2904.67,2904.67,2916.1499999999996,2921.8899999999994,2927.629999999999,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=2942.70 zone=(2942.70-2942.70) touches=1 strength=1,SWING_HIGH price=2911.65 zone=(2911.65-2911.65) touches=1 strength=1,None,SWING_LOW price=2904.67 zone=(2904.67-2904.67) touches=1 strength=1,False,,False,,False,,False,,0,3,2025-02-11 10:30:00+00:00,2911.63,EXIT SIGNAL,0.2125435540070211,0.2125435540070211,2742.149608049261,2747.9778702823987
BUY,2025-02-11 18:15:00+00:00,2906.2,2881.76,2881.76,2930.6399999999994,2955.079999999999,2979.5199999999986,1.0,90,"['H4 bullish context', 'H1 bullish trend', 'M15 bullish timing', 'Distance filter OK']",SWING_HIGH price=2911.65 zone=(2911.65-2911.65) touches=1 strength=1,SWING_HIGH price=2886.74 zone=(2886.74-2886.74) touches=1 strength=1,SWING_LOW price=2904.67 zone=(2904.67-2904.67) touches=1 strength=1,SWING_LOW price=2896.68 zone=(2896.68-2896.68) touches=1 strength=1,False,,False,,False,,False,,0,14,2025-02-11 21:45:00+00:00,2899.87,EXIT SIGNAL,-0.2590016366612124,-0.2590016366612124,2747.9778702823987,2740.8605626232793
BUY,2025-02-12 09:30:00+00:00,2894.64,2883.69,2883.69,2905.5899999999997,2916.5399999999995,2927.4899999999993,1.0,90,"['H4 bullish context', 'H1 bullish trend', 'M15 bullish timing', 'Distance filter OK']",SWING_HIGH price=2900.82 zone=(2900.82-2900.82) touches=1 strength=1,SWING_HIGH price=2886.74 zone=(2886.74-2886.74) touches=1 strength=1,SWING_LOW price=2893.92 zone=(2893.92-2893.92) touches=1 strength=1,SWING_LOW price=2883.75 zone=(2883.75-2883.75) touches=1 strength=1,False,,False,,False,,False,,0,10,2025-02-12 12:00:00+00:00,2887.07,EXIT SIGNAL,-0.6913242009132269,-0.6913242009132269,2740.8605626232793,2721.9123302405783
BUY,2025-02-12 17:15:00+00:00,2888.63,2863.73,2888.63,2913.53,2938.4300000000003,2963.3300000000004,1.0,90,"['H4 bullish context', 'H1 bullish trend', 'M15 bullish timing', 'Distance filter OK']",SWING_HIGH price=2895.71 zone=(2895.71-2895.71) touches=1 strength=1,SWING_HIGH price=2886.74 zone=(2886.74-2886.74) touches=1 strength=1,SWING_LOW price=2896.51 zone=(2896.51-2896.51) touches=1 strength=1,SWING_LOW price=2893.92 zone=(2893.92-2893.92) touches=1 strength=1,True,2025-02-13 05:15:00+00:00,True,2025-02-13 05:15:00+00:00,False,,False,,0,85,2025-02-13 15:30:00+00:00,2912.52,EXIT SIGNAL,0.9594377510040074,0.9594377510040074,2721.9123302405783,2748.027384686139
BUY,2025-02-13 15:45:00+00:00,2912.52,2909.36,2909.36,2915.68,2918.8399999999997,2921.9999999999995,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=2908.51 zone=(2908.51-2908.51) touches=1 strength=1,SWING_HIGH price=2900.82 zone=(2900.82-2900.82) touches=1 strength=1,SWING_LOW price=2909.36 zone=(2909.36-2909.36) touches=1 strength=1,SWING_LOW price=2904.67 zone=(2904.67-2904.67) touches=1 strength=1,False,,False,,False,,False,,0,1,2025-02-13 16:00:00+00:00,2909.36,STOP LOSS,-1.0,-1.0,2748.027384686139,2720.5471108392776
BUY,2025-02-13 17:30:00+00:00,2916.15,2905.8,2916.15,2926.5,2936.85,2947.2,1.0,90,"['H4 bullish context', 'H1 bullish trend', 'M15 bullish timing', 'Distance filter OK']",SWING_HIGH price=2921.26 zone=(2921.26-2921.26) touches=1 strength=1,SWING_HIGH price=2911.65 zone=(2911.65-2911.65) touches=1 strength=1,None,SWING_LOW price=2909.36 zone=(2909.36-2909.36) touches=1 strength=1,True,2025-02-13 21:15:00+00:00,True,2025-02-13 21:15:00+00:00,False,,False,,0,45,2025-02-14 05:45:00+00:00,2924.37,EXIT SIGNAL,0.7942028985507122,0.7942028985507122,2720.5471108392776,2742.153774850001
BUY,2025-02-14 07:15:00+00:00,2928.8,2923.15,2934.4500000000003,2934.4500000000003,2940.1000000000004,2945.7500000000005,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=2934.01 zone=(2934.01-2934.01) touches=1 strength=1,SWING_HIGH price=2929.37 zone=(2929.37-2929.37) touches=1 strength=1,None,SWING_LOW price=2923.15 zone=(2923.15-2923.15) touches=1 strength=1,True,2025-02-14 08:30:00+00:00,True,2025-02-14 08:30:00+00:00,True,2025-02-14 12:30:00+00:00,False,,1,23,2025-02-14 13:00:00+00:00,2934.4500000000003,PROFIT LOCK TP1,1.0,1.0,2742.153774850001,2769.575312598501
BUY,2025-02-14 13:15:00+00:00,2935.35,2923.15,2923.15,2947.5499999999997,2959.7499999999995,2971.9499999999994,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=2934.01 zone=(2934.01-2934.01) touches=1 strength=1,SWING_HIGH price=2929.37 zone=(2929.37-2929.37) touches=1 strength=1,None,SWING_LOW price=2923.15 zone=(2923.15-2923.15) touches=1 strength=1,False,,False,,False,,False,,0,3,2025-02-14 14:00:00+00:00,2931.07,EXIT SIGNAL,-0.3508196721311319,-0.3508196721311319,2769.575312598501,2759.8590975674183
BUY,2025-02-14 14:45:00+00:00,2929.17,2923.15,2923.15,2935.19,2941.21,2947.23,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=2934.01 zone=(2934.01-2934.01) touches=1 strength=1,SWING_HIGH price=2929.37 zone=(2929.37-2929.37) touches=1 strength=1,None,SWING_LOW price=2923.15 zone=(2923.15-2923.15) touches=1 strength=1,False,,False,,False,,False,,0,3,2025-02-14 15:30:00+00:00,2923.15,STOP LOSS,-1.0,-1.0,2759.8590975674183,2732.260506591744
BUY,2025-02-14 16:30:00+00:00,2926.92,2923.15,2923.15,2930.69,2934.46,2938.23,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=2921.26 zone=(2921.26-2921.26) touches=1 strength=1,SWING_HIGH price=2920.86 zone=(2920.86-2920.86) touches=1 strength=1,SWING_LOW price=2923.15 zone=(2923.15-2923.15) touches=1 strength=1,SWING_LOW price=2909.36 zone=(2909.36-2909.36) touches=1 strength=1,False,,False,,False,,False,,0,1,2025-02-14 16:45:00+00:00,2923.15,STOP LOSS,-1.0,-1.0,2732.260506591744,2704.937901525827
BUY,2025-02-17 05:15:00+00:00,2900.32,2876.92,2876.92,2923.7200000000003,2947.1200000000003,2970.5200000000004,1.0,90,"['H4 bullish context', 'H1 bullish trend', 'M15 bullish timing', 'Distance filter OK']",SWING_HIGH price=2908.51 zone=(2908.51-2908.51) touches=1 strength=1,SWING_HIGH price=2900.82 zone=(2900.82-2900.82) touches=1 strength=1,SWING_LOW price=2904.67 zone=(2904.67-2904.67) touches=1 strength=1,SWING_LOW price=2896.68 zone=(2896.68-2896.68) touches=1 strength=1,False,,False,,False,,False,,0,11,2025-02-17 08:00:00+00:00,2892.78,EXIT SIGNAL,-0.3222222222222194,-0.3222222222222194,2704.937901525827,2696.221990509799
